open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol
2026-04-09 18:00:00,84.65,84.7,83.45,83.83,179510.685,2026-04-09 18:59:59.999,15089335.23535,60860,88038.98200000,7402030.51133000,0,SOLUSDT
2026-04-09 19:00:00,83.83,84.31,83.41,84.17,153751.565,2026-04-09 19:59:59.999,12914352.07578,46330,70437.25900000,5913773.79981000,0,SOLUSDT
2026-04-09 20:00:00,84.16,84.53,84.09,84.27,80470.024,2026-04-09 20:59:59.999,6784526.52957,32180,46197.87600000,3895718.90062000,0,SOLUSDT
2026-04-09 21:00:00,84.26,84.72,84.13,84.27,122337.751,2026-04-09 21:59:59.999,10319106.18925,40015,74375.86500000,6272831.36700000,0,SOLUSDT
2026-04-09 22:00:00,84.27,85.95,83.95,83.99,268929.047,2026-04-09 22:59:59.999,22826461.12704,85947,145927.66900000,12393655.47044000,0,SOLUSDT
2026-04-09 23:00:00,83.99,84.06,83.15,83.33,102644.42,2026-04-09 23:59:59.999,8574833.54556,40292,46937.53200000,3919801.02224000,0,SOLUSDT
2026-04-10 00:00:00,83.33,83.39,82.89,83.13,106076.789,2026-04-10 00:59:59.999,8816361.79569,38985,54698.97200000,4546389.34201000,0,SOLUSDT
2026-04-10 01:00:00,83.12,83.79,82.82,83.16,97896.814,2026-04-10 01:59:59.999,8153438.21952,38277,53466.07200000,4454860.41155000,0,SOLUSDT
2026-04-10 02:00:00,83.16,83.46,83.03,83.25,58872.216,2026-04-10 02:59:59.999,4898648.75581,20730,38691.11900000,3218773.26449000,0,SOLUSDT
2026-04-10 03:00:00,83.25,83.27,82.62,82.9,74110.812,2026-04-10 03:59:59.999,6147351.12419,21074,33158.20000000,2749980.07183000,0,SOLUSDT
2026-04-10 04:00:00,82.89,83.53,82.87,83.36,78773.173,2026-04-10 04:59:59.999,6553131.21393,16498,40184.50500000,3342267.78300000,0,SOLUSDT
2026-04-10 05:00:00,83.35,83.59,83.12,83.39,54937.26,2026-04-10 05:59:59.999,4581898.13368,19018,29289.56800000,2442773.51218000,0,SOLUSDT
2026-04-10 06:00:00,83.39,83.47,83.1,83.2,70158.703,2026-04-10 06:59:59.999,5841290.99347,18054,39777.33200000,3311583.66838000,0,SOLUSDT
2026-04-10 07:00:00,83.2,83.27,82.86,82.95,47465.298,2026-04-10 07:59:59.999,3945144.32701,16866,21526.31400000,1789175.66275000,0,SOLUSDT
2026-04-10 08:00:00,82.95,83.11,82.7,82.92,133201.202,2026-04-10 08:59:59.999,11045460.9339,24877,80774.96900000,6698034.97700000,0,SOLUSDT
2026-04-10 09:00:00,82.92,83.59,82.9,83.53,99364.007,2026-04-10 09:59:59.999,8281448.75155,22897,65275.05800000,5440343.73546000,0,SOLUSDT
2026-04-10 10:00:00,83.52,83.54,83.11,83.31,65271.587,2026-04-10 10:59:59.999,5440195.75674,22413,26286.34100000,2190125.82351000,0,SOLUSDT
2026-04-10 11:00:00,83.31,83.74,83.3,83.52,134945.208,2026-04-10 11:59:59.999,11280750.52726,23899,79747.42700000,6666314.05098000,0,SOLUSDT
2026-04-10 12:00:00,83.52,84.42,83.36,84.11,183460.869,2026-04-10 12:59:59.999,15389003.3368,45604,95665.87100000,8026591.69777000,0,SOLUSDT
2026-04-10 13:00:00,84.11,84.4,83.59,84.27,133036.049,2026-04-10 13:59:59.999,11182830.17296,41044,73541.30200000,6183293.61187000,0,SOLUSDT
2026-04-10 14:00:00,84.27,85.24,84.19,85.08,216425.387,2026-04-10 14:59:59.999,18360383.08344,77686,115998.90700000,9840263.81730000,0,SOLUSDT
2026-04-10 15:00:00,85.08,85.58,84.07,84.24,160429.166,2026-04-10 15:59:59.999,13608819.57293,54237,73877.99700000,6271297.34225000,0,SOLUSDT
2026-04-10 16:00:00,84.25,84.91,84.14,84.84,85238.65,2026-04-10 16:59:59.999,7199051.01657,36941,39787.99600000,3360819.11606000,0,SOLUSDT
2026-04-10 17:00:00,84.84,84.9,84.45,84.87,52014.464,2026-04-10 17:59:59.999,4407047.73536,23922,28351.55800000,2402417.15263000,0,SOLUSDT
2026-04-10 18:00:00,84.88,85.27,84.62,85.21,57375.278,2026-04-10 18:59:59.999,4871930.45594,24477,32931.84100000,2796840.44834000,0,SOLUSDT
2026-04-10 19:00:00,85.21,85.47,85.11,85.44,60754.567,2026-04-10 19:59:59.999,5180317.20109,20629,27645.94400000,2357514.01509000,0,SOLUSDT
2026-04-10 20:00:00,85.45,85.67,85.05,85.45,69761.568,2026-04-10 20:59:59.999,5953725.45229,24362,32605.01200000,2782914.54570000,0,SOLUSDT
2026-04-10 21:00:00,85.44,85.45,84.97,85.23,52339.232,2026-04-10 21:59:59.999,4454309.12366,18868,19458.48200000,1656149.18648000,0,SOLUSDT
2026-04-10 22:00:00,85.24,85.28,84.65,84.87,59124.251,2026-04-10 22:59:59.999,5021551.83442,18329,21171.87300000,1799372.15915000,0,SOLUSDT
2026-04-10 23:00:00,84.87,84.95,84.75,84.83,35045.793,2026-04-10 23:59:59.999,2972401.90681,14994,13190.95800000,1118744.06633000,0,SOLUSDT
2026-04-11 00:00:00,84.83,84.85,84.52,84.68,28546.48,2026-04-11 00:59:59.999,2417099.25392,12298,13393.86100000,1134154.81878000,0,SOLUSDT
2026-04-11 01:00:00,84.68,84.73,84.38,84.67,36725.165,2026-04-11 01:59:59.999,3104277.85208,13147,18212.81700000,1539947.47546000,0,SOLUSDT
2026-04-11 02:00:00,84.68,84.93,84.59,84.8,39096.639,2026-04-11 02:59:59.999,3313255.48987,12650,24155.87100000,2047198.64528000,0,SOLUSDT
2026-04-11 03:00:00,84.81,84.9,84.31,84.4,47538.694,2026-04-11 03:59:59.999,4022210.59449,12246,18232.10800000,1542648.72137000,0,SOLUSDT
2026-04-11 04:00:00,84.4,84.62,84.21,84.38,49222.32,2026-04-11 04:59:59.999,4152683.76814,15649,25566.54200000,2157233.03706000,0,SOLUSDT
2026-04-11 05:00:00,84.38,84.4,84.05,84.09,63764.293,2026-04-11 05:59:59.999,5369935.70421,19592,29624.06900000,2495077.55079000,0,SOLUSDT
2026-04-11 06:00:00,84.09,84.19,83.87,84.13,49293.301,2026-04-11 06:59:59.999,4142350.47452,16861,29554.74800000,2483939.01772000,0,SOLUSDT
2026-04-11 07:00:00,84.13,84.35,84.07,84.28,33463.684,2026-04-11 07:59:59.999,2818387.9401,9609,20801.15100000,1752108.47336000,0,SOLUSDT
2026-04-11 08:00:00,84.27,84.43,84.17,84.17,34965.904,2026-04-11 08:59:59.999,2948364.67611,9629,16039.05000000,1352262.85009000,0,SOLUSDT
