Trend MA,MeanRev BB,Momentum ROC
-0.2622533050626725,-0.2622533050626725,-0.2622533050626725
-0.7516887616325999,-0.7516887616325999,-0.7516887616325999
-1.4269680113347945,-1.4269680113347945,-1.4269680113347945
-1.2769910491572882,-1.2769910491572882,-1.2769910491572882
-0.4195057454053813,-0.4195057454053813,-0.4195057454053813
-2.3039822301617146,-2.3039822301617146,-2.3039822301617146
-2.624103269430831,-2.624103269430831,-2.624103269430831
-0.9787602643677453,-0.9787602643677453,-0.9787602643677453
-1.6339362191398008,-1.6339362191398008,-1.6339362191398008
-1.6339362191398008,-1.6339362191398008,-1.6339362191398008
-1.6339362191398008,-1.6339362191398008,-1.6339362191398008
-1.6339362191398008,-1.6339362191398008,-1.6339362191398008
-1.6339362191398008,-1.6339362191398008,-1.6339362191398008
-1.6339362191398008,-1.6339362191398008,-1.6339362191398008
-1.6339362191398008,-1.6339362191398008,-1.6339362191398008
-1.6339362191398008,-1.6339362191398008,-1.6339362191398008
-1.1526024443053822,-1.1526024443053822,-1.1526024443053822
-1.6044342946298014,-1.6044342946298014,-1.6044342946298014
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
